Hours since 00:00 Jan 1,Hourly Data: AC inverter power (W)
1097.5,0.0
1098.5,0.0
1099.5,0.0
1100.5,0.0
1101.5,0.0
1102.5,0.0
1103.5,0.0
1104.5,0.0
1105.5,0.0
1106.5,0.0
1107.5,0.0
1108.5,0.0
1109.5,0.0
1110.5,0.0
1111.5,124.529
1112.5,372.622
1113.5,499.752
1114.5,642.907
1115.5,670.901
1116.5,650.825
1117.5,583.568
1118.5,509.47
1119.5,395.497
1120.5,233.565
1121.5,5.22118
1122.5,0.0
1123.5,0.0
1124.5,0.0
1125.5,0.0
1126.5,0.0
1127.5,0.0
1128.5,0.0
1129.5,0.0
1130.5,0.0
1131.5,0.0
1132.5,0.0
1133.5,0.0
1134.5,0.0
1135.5,142.366
1136.5,430.499
1137.5,335.779
1138.5,293.067
1139.5,286.205
1140.5,188.114
1141.5,232.42
1142.5,360.932
1143.5,190.248
1144.5,64.4398
1145.5,0.0
1146.5,0.0
1147.5,0.0
1148.5,0.0
1149.5,0.0
1150.5,0.0
1151.5,0.0
1152.5,0.0
1153.5,0.0
1154.5,0.0
1155.5,0.0
1156.5,0.0
1157.5,0.0
1158.5,0.0
1159.5,126.532
1160.5,302.089
1161.5,481.093
1162.5,601.238
1163.5,655.164
1164.5,729.97
1165.5,605.04
1166.5,434.846
1167.5,250.494
1168.5,196.898
1169.5,6.97422
1170.5,0.0
1171.5,0.0
1172.5,0.0
1173.5,0.0
1174.5,0.0
1175.5,0.0
1176.5,0.0
1177.5,0.0
1178.5,0.0
1179.5,0.0
1180.5,0.0
1181.5,0.0
1182.5,0.0
1183.5,124.417
1184.5,292.178
1185.5,410.629
1186.5,493.814
1187.5,501.813
1188.5,636.326
1189.5,551.47
1190.5,456.98
1191.5,295.185
1192.5,173.629
1193.5,7.50262
1194.5,0.0
1195.5,0.0
1196.5,0.0
1197.5,0.0
1198.5,0.0
1199.5,0.0
1200.5,0.0
1201.5,0.0
1202.5,0.0
1203.5,0.0
1204.5,0.0
1205.5,0.0
1206.5,0.0
1207.5,150.362
1208.5,364.982
1209.5,533.099
1210.5,658.034
1211.5,724.549
1212.5,738.777
1213.5,699.826
1214.5,601.804
1215.5,467.178
1216.5,254.157
1217.5,9.6869
1218.5,0.0
1219.5,0.0
1220.5,0.0
1221.5,0.0
1222.5,0.0
1223.5,0.0
1224.5,0.0
1225.5,0.0
1226.5,0.0
1227.5,0.0
1228.5,0.0
1229.5,0.0
1230.5,0.0
1231.5,8.20576
1232.5,48.7817
1233.5,102.961
1234.5,136.208
1235.5,192.977
1236.5,196.866
1237.5,146.944
1238.5,127.296
1239.5,103.298
1240.5,53.5116
1241.5,0.0
1242.5,0.0
1243.5,0.0
1244.5,0.0
1245.5,0.0
1246.5,0.0
1247.5,0.0
1248.5,0.0
1249.5,0.0
1250.5,0.0
1251.5,0.0
1252.5,0.0
1253.5,0.0
1254.5,0.0
1255.5,7.43571
1256.5,29.2963
1257.5,48.7557
1258.5,66.5739
1259.5,80.7615
1260.5,83.1138
1261.5,76.6401
1262.5,57.1648
1263.5,33.7999
1264.5,15.9388
1265.5,0.0
1266.5,0.0
1267.5,0.0
1268.5,0.0
1269.5,0.0
1270.5,0.0
1271.5,0.0
1272.5,0.0
1273.5,0.0
1274.5,0.0
1275.5,0.0
1276.5,0.0
1277.5,0.0
1278.5,0.0
1279.5,147.067
1280.5,368.868
1281.5,567.052
1282.5,697.573
1283.5,759.903
1284.5,750.43
1285.5,713.549
1286.5,622.217
1287.5,465.318
1288.5,246.133
1289.5,10.5479
1290.5,0.0
1291.5,0.0
1292.5,0.0
1293.5,0.0
1294.5,0.0
1295.5,0.0
1296.5,0.0
1297.5,0.0
1298.5,0.0
1299.5,0.0
1300.5,0.0
1301.5,0.0
1302.5,0.0
1303.5,148.098
1304.5,359.822
1305.5,547.161
1306.5,639.594
1307.5,712.204
1308.5,730.744
1309.5,690.2
1310.5,574.108
1311.5,404.553
1312.5,209.089
1313.5,8.10397
1314.5,0.0
1315.5,0.0
1316.5,0.0
1317.5,0.0
1318.5,0.0
1319.5,0.0
1320.5,0.0
1321.5,0.0
1322.5,0.0
1323.5,0.0
1324.5,0.0
1325.5,0.0
1326.5,0.0
1327.5,160.137
1328.5,379.318
1329.5,565.151
1330.5,695.232
1331.5,763.049
1332.5,774.819
1333.5,731.755
1334.5,626.052
1335.5,473.813
1336.5,258.243
1337.5,13.6186
1338.5,0.0
1339.5,0.0
1340.5,0.0
1341.5,0.0
1342.5,0.0
1343.5,0.0
1344.5,0.0
1345.5,0.0
1346.5,0.0
1347.5,0.0
1348.5,0.0
1349.5,0.0
1350.5,0.0
1351.5,138.287
1352.5,352.578
1353.5,540.13
1354.5,646.087
1355.5,679.656
1356.5,671.735
1357.5,614.556
1358.5,525.769
1359.5,373.619
1360.5,189.441
1361.5,8.40899
1362.5,0.0
1363.5,0.0
1364.5,0.0
1365.5,0.0
1366.5,0.0
1367.5,0.0
1368.5,0.0
1369.5,0.0
1370.5,0.0
1371.5,0.0
1372.5,0.0
1373.5,0.0
1374.5,0.0
1375.5,154.147
1376.5,355.367
1377.5,537.045
1378.5,655.806
1379.5,717.74
1380.5,723.375
1381.5,687.785
1382.5,581.232
1383.5,442.152
1384.5,236.765
1385.5,12.7024
1386.5,0.0
1387.5,0.0
1388.5,0.0
1389.5,0.0
1390.5,0.0
1391.5,0.0
1392.5,0.0
1393.5,0.0
1394.5,0.0
1395.5,0.0
1396.5,0.0
1397.5,0.0
1398.5,0.0
1399.5,44.8657
1400.5,119.364
1401.5,203.958
1402.5,245.032
1403.5,297.348
1404.5,300.066
1405.5,257.917
1406.5,229.292
1407.5,157.533
1408.5,84.4361
1409.5,2.68631
1410.5,0.0
1411.5,0.0
1412.5,0.0
1413.5,0.0
1414.5,0.0
1415.5,0.0
1416.5,0.0
1417.5,0.0
1418.5,0.0
1419.5,0.0
1420.5,0.0
1421.5,0.0
1422.5,0.0
1423.5,77.6997
1424.5,55.7419
1425.5,30.5782
1426.5,345.68
1427.5,254.746
1428.5,257.614
1429.5,470.236
1430.5,412.729
1431.5,205.492
1432.5,178.915
1433.5,10.4856
1434.5,0.0
1435.5,0.0
1436.5,0.0
1437.5,0.0
1438.5,0.0
1439.5,0.0
1440.5,0.0
1441.5,0.0
1442.5,0.0
1443.5,0.0
1444.5,0.0
1445.5,0.0
1446.5,0.0
1447.5,139.764
1448.5,255.93
1449.5,538.154
1450.5,512.274
1451.5,578.104
1452.5,530.493
1453.5,554.59
1454.5,469.169
1455.5,291.396
1456.5,161.322
1457.5,3.48524
1458.5,0.0
1459.5,0.0
1460.5,0.0
1461.5,0.0
1462.5,0.0
1463.5,0.0
1464.5,0.0
1465.5,0.0
1466.5,0.0
1467.5,0.0
1468.5,0.0
1469.5,0.0
1470.5,0.0
1471.5,71.2264
1472.5,183.794
1473.5,279.69
1474.5,445.057
1475.5,345.584
1476.5,470.714
1477.5,549.517
1478.5,547.055
1479.5,439.383
1480.5,302.622
1481.5,34.055
1482.5,0.0
1483.5,0.0
1484.5,0.0
1485.5,0.0
1486.5,0.0
1487.5,0.0
1488.5,0.0
1489.5,0.0
1490.5,0.0
1491.5,0.0
1492.5,0.0
1493.5,0.0
1494.5,0.0
1495.5,19.0512
1496.5,51.9262
1497.5,85.1093
1498.5,107.888
1499.5,110.113
1500.5,112.636
1501.5,123.023
1502.5,99.1026
1503.5,61.4445
1504.5,35.1368
1505.5,0.517454
1506.5,0.0
1507.5,0.0
1508.5,0.0
1509.5,0.0
1510.5,0.0
1511.5,0.0
1512.5,0.0
1513.5,0.0
1514.5,0.0
1515.5,0.0
1516.5,0.0
1517.5,0.0
1518.5,0.0
1519.5,15.9462
1520.5,50.6075
1521.5,103.31
1522.5,164.733
1523.5,188.773
1524.5,171.152
1525.5,141.361
1526.5,124.141
1527.5,97.8678
1528.5,39.6955
1529.5,0.0
1530.5,0.0
1531.5,0.0
1532.5,0.0
1533.5,0.0
1534.5,0.0
1535.5,0.0
1536.5,0.0
1537.5,0.0
1538.5,0.0
1539.5,0.0
1540.5,0.0
1541.5,0.0
1542.5,0.0
1543.5,47.7084
1544.5,116.569
1545.5,201.06
1546.5,247.113
1547.5,282.918
1548.5,326.959
1549.5,294.608
1550.5,234.0
1551.5,180.571
1552.5,88.0033
1553.5,7.56309
1554.5,0.0
1555.5,0.0
1556.5,0.0
1557.5,0.0
1558.5,0.0
1559.5,0.0
1560.5,0.0
1561.5,0.0
1562.5,0.0
1563.5,0.0
1564.5,0.0
1565.5,0.0
1566.5,0.0
1567.5,180.73
1568.5,398.913
1569.5,574.241
1570.5,706.084
1571.5,767.398
1572.5,775.454
1573.5,718.06
1574.5,619.817
1575.5,460.545
1576.5,260.94
1577.5,68.4185
1578.5,0.0
1579.5,0.0
1580.5,0.0
1581.5,0.0
1582.5,0.0
1583.5,0.0
1584.5,0.0
1585.5,0.0
1586.5,0.0
1587.5,0.0
1588.5,0.0
1589.5,0.0
1590.5,0.0
1591.5,121.431
1592.5,273.153
1593.5,425.291
1594.5,473.932
1595.5,552.67
1596.5,630.712
1597.5,637.474
1598.5,519.44
1599.5,399.296
1600.5,274.408
1601.5,89.4714
1602.5,0.0
1603.5,0.0
1604.5,0.0
1605.5,0.0
1606.5,0.0
1607.5,0.0
1608.5,0.0
1609.5,0.0
1610.5,0.0
1611.5,0.0
1612.5,0.0
1613.5,0.0
1614.5,0.0
1615.5,116.406
1616.5,221.292
1617.5,417.048
1618.5,329.472
1619.5,343.521
1620.5,298.917
1621.5,334.156
1622.5,308.106
1623.5,437.755
1624.5,322.449
1625.5,71.6877
1626.5,0.0
1627.5,0.0
1628.5,0.0
1629.5,0.0
1630.5,0.0
1631.5,0.0
1632.5,0.0
1633.5,0.0
1634.5,0.0
1635.5,0.0
1636.5,0.0
1637.5,0.0
1638.5,0.653653
1639.5,196.538
1640.5,405.994
1641.5,579.813
1642.5,689.445
1643.5,750.133
1644.5,757.342
1645.5,717.194
1646.5,633.882
1647.5,498.54
1648.5,287.283
1649.5,77.7578
1650.5,0.0
1651.5,0.0
1652.5,0.0
1653.5,0.0
1654.5,0.0
1655.5,0.0
1656.5,0.0
1657.5,0.0
1658.5,0.0
1659.5,0.0
1660.5,0.0
1661.5,0.0
1662.5,0.0
1663.5,99.1734
1664.5,473.934
1665.5,618.664
1666.5,475.152
1667.5,409.045
1668.5,177.343
1669.5,177.123
1670.5,284.392
1671.5,229.205
1672.5,87.803
1673.5,13.1057
1674.5,0.0
1675.5,0.0
1676.5,0.0
1677.5,0.0
1678.5,0.0
1679.5,0.0
1680.5,0.0
1681.5,0.0
1682.5,0.0
1683.5,0.0
1684.5,0.0
1685.5,0.0
1686.5,0.0
1687.5,107.725
1688.5,216.959
1689.5,311.828
1690.5,441.434
1691.5,423.763
1692.5,498.154
1693.5,381.462
1694.5,406.088
1695.5,245.958
1696.5,150.624
1697.5,33.9905
1698.5,0.0
1699.5,0.0
1700.5,0.0
1701.5,0.0
1702.5,0.0
1703.5,0.0
1704.5,0.0
1705.5,0.0
1706.5,0.0
1707.5,0.0
1708.5,0.0
1709.5,0.0
1710.5,0.0
1711.5,78.4394
1712.5,308.78
1713.5,295.546
1714.5,387.357
1715.5,343.197
1716.5,380.056
1717.5,155.07
1718.5,401.687
1719.5,206.16
1720.5,14.5275
1721.5,27.7917
1722.5,0.0
1723.5,0.0
1724.5,0.0
1725.5,0.0
1726.5,0.0
1727.5,0.0
1728.5,0.0
1729.5,0.0
1730.5,0.0
1731.5,0.0
1732.5,0.0
1733.5,0.0
1734.5,0.0
1735.5,44.4462
1736.5,95.9272
1737.5,144.357
1738.5,183.664
1739.5,193.302
1740.5,218.437
1741.5,210.386
1742.5,188.295
1743.5,136.169
1744.5,71.0045
1745.5,16.1922
1746.5,0.0
1747.5,0.0
1748.5,0.0
1749.5,0.0
1750.5,0.0
1751.5,0.0
1752.5,0.0
1753.5,0.0
1754.5,0.0
1755.5,0.0
1756.5,0.0
1757.5,0.0
1758.5,4.54783
1759.5,186.531
1760.5,396.911
1761.5,566.364
1762.5,663.937
1763.5,721.34
1764.5,715.343
1765.5,678.875
1766.5,573.253
1767.5,410.831
1768.5,228.665
1769.5,60.2551
1770.5,0.0
1771.5,0.0
1772.5,0.0
1773.5,0.0
1774.5,0.0
1775.5,0.0
1776.5,0.0
1777.5,0.0
1778.5,0.0
1779.5,0.0
1780.5,0.0
1781.5,0.0
1782.5,6.14253
1783.5,190.86
1784.5,398.57
1785.5,559.509
1786.5,696.83
1787.5,748.685
1788.5,728.614
1789.5,661.511
1790.5,563.134
1791.5,415.628
1792.5,242.088
1793.5,65.091
1794.5,0.0
1795.5,0.0
1796.5,0.0
1797.5,0.0
1798.5,0.0
1799.5,0.0
1800.5,0.0
1801.5,0.0
1802.5,0.0
1803.5,0.0
1804.5,0.0
1805.5,0.0
1806.5,6.00448
1807.5,199.425
1808.5,398.508
1809.5,554.586
1810.5,673.099
1811.5,725.207
1812.5,734.999
1813.5,705.48
1814.5,605.709
1815.5,464.485
1816.5,274.255
1817.5,74.5368
1818.5,0.0
1819.5,0.0
1820.5,0.0
1821.5,0.0
1822.5,0.0
1823.5,0.0
1824.5,0.0
1825.5,0.0
1826.5,0.0
1827.5,0.0
1828.5,0.0
1829.5,0.0
1830.5,6.80196
1831.5,199.737
1832.5,412.182
1833.5,581.015
1834.5,679.69
1835.5,730.583
1836.5,730.117
1837.5,672.881
1838.5,583.23
1839.5,443.516
1840.5,260.807
1841.5,71.2559
1842.5,0.0
1843.5,0.0
1844.5,0.0
1845.5,0.0
1846.5,0.0
1847.5,0.0
1848.5,0.0
1849.5,0.0
1850.5,0.0
1851.5,0.0
1852.5,0.0
1853.5,0.0
1854.5,7.73578
1855.5,208.935
1856.5,425.782
1857.5,589.096
1858.5,683.045
1859.5,732.847
1860.5,744.735
1861.5,703.14
1862.5,614.261
1863.5,466.185
1864.5,271.604
1865.5,72.9479
1866.5,0.0
1867.5,0.0
1868.5,0.0
1869.5,0.0
1870.5,0.0
1871.5,0.0
1872.5,0.0
1873.5,0.0
1874.5,0.0
1875.5,0.0
1876.5,0.0
1877.5,0.0
1878.5,6.91422
1879.5,170.927
1880.5,277.561
1881.5,52.6117
1882.5,109.601
1883.5,321.942
1884.5,667.871
1885.5,424.606
1886.5,374.95
1887.5,144.909
1888.5,238.851
1889.5,88.5957
1890.5,0.0
1891.5,0.0
1892.5,0.0
1893.5,0.0
1894.5,0.0
1895.5,0.0
1896.5,0.0
1897.5,0.0
1898.5,0.0
1899.5,0.0
1900.5,0.0
1901.5,0.0
1902.5,3.686
1903.5,11.6854
1904.5,38.7958
1905.5,477.976
1906.5,304.999
1907.5,52.9325
1908.5,329.562
1909.5,432.879
1910.5,709.548
1911.5,267.592
1912.5,31.3895
1913.5,1.92178
1914.5,0.0
1915.5,0.0
1916.5,0.0
1917.5,0.0
1918.5,0.0
1919.5,0.0
1920.5,0.0
1921.5,0.0
1922.5,0.0
1923.5,0.0
1924.5,0.0
1925.5,0.0
1926.5,5.20398
1927.5,55.9817
1928.5,231.545
1929.5,160.259
1930.5,289.482
1931.5,298.342
1932.5,349.304
1933.5,588.832
1934.5,674.677
1935.5,428.422
1936.5,287.147
1937.5,53.4666
1938.5,0.0
1939.5,0.0
1940.5,0.0
1941.5,0.0
1942.5,0.0
1943.5,0.0
1944.5,0.0
1945.5,0.0
1946.5,0.0
1947.5,0.0
1948.5,0.0
1949.5,0.0
1950.5,1.23719
1951.5,27.3911
1952.5,26.6094
1953.5,103.488
1954.5,401.902
1955.5,273.949
1956.5,554.639
1957.5,546.435
1958.5,376.655
1959.5,244.099
1960.5,196.315
1961.5,92.7034
1962.5,0.0
1963.5,0.0
1964.5,0.0
1965.5,0.0
1966.5,0.0
1967.5,0.0
1968.5,0.0
1969.5,0.0
1970.5,0.0
1971.5,0.0
1972.5,0.0
1973.5,0.0
1974.5,13.3792
1975.5,205.69
1976.5,410.14
1977.5,576.742
1978.5,690.488
1979.5,749.813
1980.5,741.729
1981.5,690.439
1982.5,595.561
1983.5,454.1
1984.5,260.268
1985.5,69.488
1986.5,0.0
1987.5,0.0
1988.5,0.0
1989.5,0.0
1990.5,0.0
1991.5,0.0
1992.5,0.0
1993.5,0.0
1994.5,0.0
1995.5,0.0
1996.5,0.0
1997.5,0.0
1998.5,15.7213
1999.5,257.534
2000.5,473.639
2001.5,641.866
2002.5,779.909
2003.5,522.42
2004.5,441.975
2005.5,446.341
2006.5,426.685
2007.5,306.114
2008.5,153.19
2009.5,53.4714
2010.5,0.0
2011.5,0.0
2012.5,0.0
2013.5,0.0
2014.5,0.0
2015.5,0.0
2016.5,0.0
2017.5,0.0
2018.5,0.0
2019.5,0.0
2020.5,0.0
2021.5,0.0
2022.5,0.0
2023.5,103.092
2024.5,342.18
2025.5,634.584
2026.5,830.63
2027.5,595.458
2028.5,193.965
2029.5,300.851
2030.5,484.905
2031.5,30.5665
2032.5,16.7409
2033.5,2.71606
2034.5,0.0
2035.5,0.0
2036.5,0.0
2037.5,0.0
2038.5,0.0
2039.5,0.0
2040.5,0.0
2041.5,0.0
2042.5,0.0
2043.5,0.0
2044.5,0.0
2045.5,0.0
2046.5,0.0
2047.5,76.2095
2048.5,350.14
2049.5,650.065
2050.5,424.663
2051.5,206.878
2052.5,240.227
2053.5,490.403
2054.5,180.104
2055.5,188.304
2056.5,42.3496
2057.5,1.83241
2058.5,0.0
2059.5,0.0
2060.5,0.0
2061.5,0.0
2062.5,0.0
2063.5,0.0
2064.5,0.0
2065.5,0.0
2066.5,0.0
2067.5,0.0
2068.5,0.0
2069.5,0.0
2070.5,0.0
2071.5,146.696
2072.5,202.32
2073.5,323.031
2074.5,556.038
2075.5,373.167
2076.5,413.289
2077.5,325.491
2078.5,130.955
2079.5,31.0541
2080.5,16.4922
2081.5,2.61906
2082.5,0.0
2083.5,0.0
2084.5,0.0
2085.5,0.0
2086.5,0.0
2087.5,0.0
2088.5,0.0
2089.5,0.0
2090.5,0.0
2091.5,0.0
2092.5,0.0
2093.5,0.0
2094.5,43.8116
2095.5,220.569
2096.5,427.057
2097.5,586.528
2098.5,711.887
2099.5,750.727
2100.5,748.065
2101.5,707.1
2102.5,593.428
2103.5,446.959
2104.5,254.121
2105.5,69.7503
2106.5,0.0
2107.5,0.0
2108.5,0.0
2109.5,0.0
2110.5,0.0
2111.5,0.0
2112.5,0.0
2113.5,0.0
2114.5,0.0
2115.5,0.0
2116.5,0.0
2117.5,0.0
2118.5,0.416019
2119.5,13.0548
2120.5,27.2639
2121.5,39.9087
2122.5,48.5961
2123.5,53.3384
2124.5,481.411
2125.5,797.483
2126.5,687.194
2127.5,525.934
2128.5,222.707
2129.5,85.7256
2130.5,0.0
2131.5,0.0
2132.5,0.0
2133.5,0.0
2134.5,0.0
2135.5,0.0
2136.5,0.0
2137.5,0.0
2138.5,0.0
2139.5,0.0
2140.5,0.0
2141.5,0.0
2142.5,56.3916
2143.5,107.239
2144.5,187.758
2145.5,515.572
2146.5,477.729
2147.5,692.326
2148.5,200.949
2149.5,352.563
2150.5,152.741
2151.5,89.7293
2152.5,111.994
2153.5,28.6979
2154.5,0.0
2155.5,0.0
2156.5,0.0
2157.5,0.0
2158.5,0.0
2159.5,0.0
2160.5,0.0
2161.5,0.0
2162.5,0.0
2163.5,0.0
2164.5,0.0
2165.5,0.0
2166.5,37.9376
2167.5,122.111
2168.5,102.536
2169.5,38.8752
2170.5,119.794
2171.5,502.757
2172.5,460.863
2173.5,380.378
2174.5,358.589
2175.5,245.587
2176.5,125.467
2177.5,44.4478
2178.5,0.0
2179.5,0.0
2180.5,0.0
2181.5,0.0
2182.5,0.0
2183.5,0.0
2184.5,0.0
2185.5,0.0
2186.5,0.0
2187.5,0.0
2188.5,0.0
2189.5,0.0
0.5,0.0
1.5,0.0
2.5,0.0
3.5,0.0
4.5,0.0
5.5,0.0
6.5,0.0
7.5,19.8897
8.5,253.431
9.5,391.36
10.5,516.506
11.5,525.329
12.5,587.309
13.5,614.509
14.5,458.635
15.5,351.1
16.5,151.153
17.5,0.0
18.5,0.0
19.5,0.0
20.5,0.0
21.5,0.0
22.5,0.0
23.5,0.0
24.5,0.0
25.5,0.0
26.5,0.0
27.5,0.0
28.5,0.0
29.5,0.0
30.5,0.0
31.5,8.58858
32.5,137.251
33.5,153.369
34.5,183.96
35.5,397.082
36.5,248.472
37.5,233.457
38.5,233.211
39.5,203.956
40.5,167.73
41.5,0.0
42.5,0.0
43.5,0.0
44.5,0.0
45.5,0.0
46.5,0.0
47.5,0.0
48.5,0.0
49.5,0.0
50.5,0.0
51.5,0.0
52.5,0.0
53.5,0.0
54.5,0.0
55.5,19.5194
56.5,191.798
57.5,360.851
58.5,494.317
59.5,567.174
60.5,592.126
61.5,540.423
62.5,381.893
63.5,335.817
64.5,148.173
65.5,0.0
66.5,0.0
67.5,0.0
68.5,0.0
69.5,0.0
70.5,0.0
71.5,0.0
72.5,0.0
73.5,0.0
74.5,0.0
75.5,0.0
76.5,0.0
77.5,0.0
78.5,0.0
79.5,7.88321
80.5,95.3933
81.5,166.205
82.5,202.98
83.5,322.742
84.5,365.435
85.5,361.916
86.5,426.126
87.5,325.985
88.5,173.094
89.5,0.0
90.5,0.0
91.5,0.0
92.5,0.0
93.5,0.0
94.5,0.0
95.5,0.0
96.5,0.0
97.5,0.0
98.5,0.0
99.5,0.0
100.5,0.0
101.5,0.0
102.5,0.0
103.5,16.4908
104.5,314.353
105.5,525.881
106.5,649.184
107.5,707.335
108.5,696.78
109.5,648.851
110.5,536.887
111.5,365.021
112.5,159.198
113.5,0.0
114.5,0.0
115.5,0.0
116.5,0.0
117.5,0.0
118.5,0.0
119.5,0.0
120.5,0.0
121.5,0.0
122.5,0.0
123.5,0.0
124.5,0.0
125.5,0.0
126.5,0.0
127.5,15.5808
128.5,329.988
129.5,545.579
130.5,671.339
131.5,742.628
132.5,760.764
133.5,710.609
134.5,591.123
135.5,414.851
136.5,193.163
137.5,0.0
138.5,0.0
139.5,0.0
140.5,0.0
141.5,0.0
142.5,0.0
143.5,0.0
144.5,0.0
145.5,0.0
146.5,0.0
147.5,0.0
148.5,0.0
149.5,0.0
150.5,0.0
151.5,0.0
152.5,33.1006
153.5,62.2152
154.5,60.3373
155.5,50.6307
156.5,37.7803
157.5,495.733
158.5,462.906
159.5,323.359
160.5,131.241
161.5,0.0
162.5,0.0
163.5,0.0
164.5,0.0
165.5,0.0
166.5,0.0
167.5,0.0
168.5,0.0
169.5,0.0
170.5,0.0
171.5,0.0
172.5,0.0
173.5,0.0
174.5,0.0
175.5,1.46183
176.5,34.1552
177.5,62.6652
178.5,34.8546
179.5,69.7161
180.5,58.3562
181.5,654.29
182.5,538.766
183.5,456.949
184.5,225.549
185.5,0.0
186.5,0.0
187.5,0.0
188.5,0.0
189.5,0.0
190.5,0.0
191.5,0.0
192.5,0.0
193.5,0.0
194.5,0.0
195.5,0.0
196.5,0.0
197.5,0.0
198.5,0.0
199.5,41.2624
200.5,47.9522
201.5,147.007
202.5,151.598
203.5,88.5405
204.5,649.76
205.5,376.174
206.5,316.702
207.5,182.201
208.5,143.832
209.5,0.0
210.5,0.0
211.5,0.0
212.5,0.0
213.5,0.0
214.5,0.0
215.5,0.0
216.5,0.0
217.5,0.0
218.5,0.0
219.5,0.0
220.5,0.0
221.5,0.0
222.5,0.0
223.5,0.0
224.5,12.9083
225.5,30.0455
226.5,48.7528
227.5,58.484
228.5,57.6092
229.5,534.153
230.5,445.277
231.5,301.264
232.5,144.889
233.5,0.0
234.5,0.0
235.5,0.0
236.5,0.0
237.5,0.0
238.5,0.0
239.5,0.0
240.5,0.0
241.5,0.0
242.5,0.0
243.5,0.0
244.5,0.0
245.5,0.0
246.5,0.0
247.5,17.5351
248.5,277.303
249.5,501.505
250.5,529.808
251.5,614.978
252.5,642.298
253.5,439.027
254.5,429.94
255.5,321.96
256.5,132.383
257.5,0.0
258.5,0.0
259.5,0.0
260.5,0.0
261.5,0.0
262.5,0.0
263.5,0.0
264.5,0.0
265.5,0.0
266.5,0.0
267.5,0.0
268.5,0.0
269.5,0.0
270.5,0.0
271.5,18.9983
272.5,306.502
273.5,531.946
274.5,761.102
275.5,771.656
276.5,520.39
277.5,293.144
278.5,132.522
279.5,104.593
280.5,17.3149
281.5,0.0
282.5,0.0
283.5,0.0
284.5,0.0
285.5,0.0
286.5,0.0
287.5,0.0
288.5,0.0
289.5,0.0
290.5,0.0
291.5,0.0
292.5,0.0
293.5,0.0
294.5,0.0
295.5,14.976
296.5,219.814
297.5,303.737
298.5,405.057
299.5,437.168
300.5,484.338
301.5,462.522
302.5,391.831
303.5,224.403
304.5,88.2536
305.5,0.0
306.5,0.0
307.5,0.0
308.5,0.0
309.5,0.0
310.5,0.0
311.5,0.0
312.5,0.0
313.5,0.0
314.5,0.0
315.5,0.0
316.5,0.0
317.5,0.0
318.5,0.0
319.5,3.96633
320.5,67.4132
321.5,116.554
322.5,168.201
323.5,165.681
324.5,135.675
325.5,111.604
326.5,93.1814
327.5,29.1228
328.5,12.9105
329.5,0.0
330.5,0.0
331.5,0.0
332.5,0.0
333.5,0.0
334.5,0.0
335.5,0.0
336.5,0.0
337.5,0.0
338.5,0.0
339.5,0.0
340.5,0.0
341.5,0.0
342.5,0.0
343.5,15.8263
344.5,318.382
345.5,525.751
346.5,649.072
347.5,725.539
348.5,724.144
349.5,684.632
350.5,587.022
351.5,443.389
352.5,223.973
353.5,0.0
354.5,0.0
355.5,0.0
356.5,0.0
357.5,0.0
358.5,0.0
359.5,0.0
360.5,0.0
361.5,0.0
362.5,0.0
363.5,0.0
364.5,0.0
365.5,0.0
366.5,0.0
367.5,16.7888
368.5,342.347
369.5,564.271
370.5,683.311
371.5,749.687
372.5,756.995
373.5,691.932
374.5,594.865
375.5,442.08
376.5,226.331
377.5,0.0
378.5,0.0
379.5,0.0
380.5,0.0
381.5,0.0
382.5,0.0
383.5,0.0
384.5,0.0
385.5,0.0
386.5,0.0
387.5,0.0
388.5,0.0
389.5,0.0
390.5,0.0
391.5,16.518
392.5,327.729
393.5,535.605
394.5,647.337
395.5,726.624
396.5,740.326
397.5,710.505
398.5,613.32
399.5,440.23
400.5,221.387
401.5,0.0
402.5,0.0
403.5,0.0
404.5,0.0
405.5,0.0
406.5,0.0
407.5,0.0
408.5,0.0
409.5,0.0
410.5,0.0
411.5,0.0
412.5,0.0
413.5,0.0
414.5,0.0
415.5,1.34949
416.5,54.786
417.5,105.699
418.5,147.689
419.5,144.776
420.5,123.222
421.5,92.1937
422.5,84.4085
423.5,58.4223
424.5,15.6414
425.5,0.0
426.5,0.0
427.5,0.0
428.5,0.0
429.5,0.0
430.5,0.0
431.5,0.0
432.5,0.0
433.5,0.0
434.5,0.0
435.5,0.0
436.5,0.0
437.5,0.0
438.5,0.0
439.5,0.504694
440.5,40.5238
441.5,102.844
442.5,545.251
443.5,637.434
444.5,118.673
445.5,242.738
446.5,159.238
447.5,18.4622
448.5,5.14249
449.5,0.0
450.5,0.0
451.5,0.0
452.5,0.0
453.5,0.0
454.5,0.0
455.5,0.0
456.5,0.0
457.5,0.0
458.5,0.0
459.5,0.0
460.5,0.0
461.5,0.0
462.5,0.0
463.5,7.76647
464.5,102.328
465.5,173.133
466.5,283.426
467.5,346.667
468.5,328.42
469.5,294.151
470.5,229.115
471.5,145.495
472.5,55.7323
473.5,0.0
474.5,0.0
475.5,0.0
476.5,0.0
477.5,0.0
478.5,0.0
479.5,0.0
480.5,0.0
481.5,0.0
482.5,0.0
483.5,0.0
484.5,0.0
485.5,0.0
486.5,0.0
487.5,10.8224
488.5,86.8677
489.5,154.168
490.5,124.232
491.5,162.397
492.5,154.605
493.5,183.067
494.5,153.437
495.5,44.9541
